========================================================================================
РЕЕСТР УГОЛОВНЫХ ДЕЛ С ПОВТОРНЫМИ ОТМЕНАМИ И ВОЗОБНОВЛЕНИЯМИ (ВОЗОБНОВЛЕНИЙ > 1)
Дата формирования: 13.09.2026, 01:11:55
Всего дел в исходной базе: 6898
Всего дел с повторными возобновлениями: 2076
========================================================================================

[ 425] ОВД: 39  | Дело №: 115139   | Возобновлений: [ 4] | Первая строка: 10814 | Даты: 18.04.2016, 04.04.2016, 01.04.2016
[ 426] ОВД: 1   | Дело №: 58954    | Возобновлений: [ 3] | Первая строка: 3     | Даты: 22.07.2016, 09.08.2016
[ 427] ОВД: 1   | Дело №: 53321    | Возобновлений: [ 3] | Первая строка: 160   | Даты: 01.01.2016
[ 428] ОВД: 1   | Дело №: 3737     | Возобновлений: [ 3] | Первая строка: 415   | Даты: 17.03.2016, 22.01.2016
[ 429] ОВД: 1   | Дело №: 59190    | Возобновлений: [ 3] | Первая строка: 446   | Даты: 15.05.2016, 17.03.2016, 17.02.2016
[ 430] ОВД: 1   | Дело №: 59790    | Возобновлений: [ 3] | Первая строка: 448   | Даты: 15.05.2016, 19.02.2016
[ 431] ОВД: 1   | Дело №: 690      | Возобновлений: [ 3] | Первая строка: 680   | Даты: 11.02.2016
[ 432] ОВД: 1   | Дело №: 4801     | Возобновлений: [ 3] | Первая строка: 684   | Даты: 01.01.2016
[ 433] ОВД: 1   | Дело №: 76490    | Возобновлений: [ 3] | Первая строка: 716   | Даты: 30.06.2016, 18.03.2016
[ 434] ОВД: 1   | Дело №: 7501     | Возобновлений: [ 3] | Первая строка: 1248  | Даты: 29.02.2016
[ 435] ОВД: 1   | Дело №: 14401    | Возобновлений: [ 3] | Первая строка: 1264  | Даты: 13.03.2016
[ 436] ОВД: 1   | Дело №: 22390    | Возобновлений: [ 3] | Первая строка: 1277  | Даты: 02.02.2016
[ 437] ОВД: 1   | Дело №: 122301   | Возобновлений: [ 3] | Первая строка: 1288  | Даты: 15.02.2016, 06.06.2016
[ 438] ОВД: 1   | Дело №: 135901   | Возобновлений: [ 3] | Первая строка: 1293  | Даты: 27.04.2016
[ 439] ОВД: 1   | Дело №: 254101   | Возобновлений: [ 3] | Первая строка: 1332  | Даты: 23.05.2016, 18.04.2016
[ 440] ОВД: 1   | Дело №: 261001   | Возобновлений: [ 3] | Первая строка: 1343  | Даты: 29.02.2016
[ 441] ОВД: 1   | Дело №: 262501   | Возобновлений: [ 3] | Первая строка: 1346  | Даты: 29.02.2016
[ 442] ОВД: 1   | Дело №: 273701   | Возобновлений: [ 3] | Первая строка: 1351  | Даты: 29.02.2016
[ 443] ОВД: 1   | Дело №: 285201   | Возобновлений: [ 3] | Первая строка: 1360  | Даты: 29.02.2016
[ 444] ОВД: 1   | Дело №: 285401   | Возобновлений: [ 3] | Первая строка: 1363  | Даты: 29.02.2016
[ 445] ОВД: 1   | Дело №: 302201   | Возобновлений: [ 3] | Первая строка: 1370  | Даты: 29.02.2016
[ 446] ОВД: 1   | Дело №: 312601   | Возобновлений: [ 3] | Первая строка: 1374  | Даты: 29.02.2016
[ 447] ОВД: 1   | Дело №: 327001   | Возобновлений: [ 3] | Первая строка: 1382  | Даты: 07.04.2016
[ 448] ОВД: 1   | Дело №: 330001   | Возобновлений: [ 3] | Первая строка: 1386  | Даты: 12.02.2016, 26.04.2016
[ 449] ОВД: 1   | Дело №: 345801   | Возобновлений: [ 3] | Первая строка: 1403  | Даты: 05.04.2016, 20.01.2016
[ 450] ОВД: 1   | Дело №: 351601   | Возобновлений: [ 3] | Первая строка: 1409  | Даты: 29.02.2016
[ 451] ОВД: 1   | Дело №: 357301   | Возобновлений: [ 3] | Первая строка: 1422  | Даты: 11.02.2016
[ 452] ОВД: 1   | Дело №: 357701   | Возобновлений: [ 3] | Первая строка: 1425  | Даты: 16.03.2016, 20.01.2016
[ 453] ОВД: 1   | Дело №: 358001   | Возобновлений: [ 3] | Первая строка: 1428  | Даты: 15.02.2016
[ 454] ОВД: 1   | Дело №: 361301   | Возобновлений: [ 3] | Первая строка: 1436  | Даты: 18.05.2016, 16.05.2016
[ 455] ОВД: 1   | Дело №: 371701   | Возобновлений: [ 3] | Первая строка: 1469  | Даты: 20.01.2016
[ 456] ОВД: 1   | Дело №: 372301   | Возобновлений: [ 3] | Первая строка: 1472  | Даты: 16.01.2016
[ 457] ОВД: 1   | Дело №: 372601   | Возобновлений: [ 3] | Первая строка: 1476  | Даты: 16.01.2016
[ 458] ОВД: 1   | Дело №: 378001   | Возобновлений: [ 3] | Первая строка: 1510  | Даты: 22.03.2016, 15.01.2016
[ 459] ОВД: 1   | Дело №: 383701   | Возобновлений: [ 3] | Первая строка: 1528  | Даты: 15.02.2016
[ 460] ОВД: 1   | Дело №: 385601   | Возобновлений: [ 3] | Первая строка: 1532  | Даты: 01.03.2016, 11.01.2016
[ 461] ОВД: 1   | Дело №: 386301   | Возобновлений: [ 3] | Первая строка: 1537  | Даты: 22.03.2016
[ 462] ОВД: 1   | Дело №: 388801   | Возобновлений: [ 3] | Первая строка: 1547  | Даты: 20.02.2016
[ 463] ОВД: 1   | Дело №: 388901   | Возобновлений: [ 3] | Первая строка: 1550  | Даты: 20.02.2016
[ 464] ОВД: 1   | Дело №: 393101   | Возобновлений: [ 3] | Первая строка: 1585  | Даты: 15.02.2016
[ 465] ОВД: 1   | Дело №: 393801   | Возобновлений: [ 3] | Первая строка: 1590  | Даты: 19.01.2016
[ 466] ОВД: 1   | Дело №: 395601   | Возобновлений: [ 3] | Первая строка: 1599  | Даты: 25.03.2016
[ 467] ОВД: 1   | Дело №: 397401   | Возобновлений: [ 3] | Первая строка: 1613  | Даты: 12.02.2016
[ 468] ОВД: 1   | Дело №: 397701   | Возобновлений: [ 3] | Первая строка: 1616  | Даты: 12.02.2016
[ 469] ОВД: 1   | Дело №: 398701   | Возобновлений: [ 3] | Первая строка: 1622  | Даты: 12.02.2016
[ 470] ОВД: 1   | Дело №: 399601   | Возобновлений: [ 3] | Первая строка: 1627  | Даты: 24.02.2016
[ 471] ОВД: 1   | Дело №: 404301   | Возобновлений: [ 3] | Первая строка: 1664  | Даты: 03.02.2016
[ 472] ОВД: 1   | Дело №: 404901   | Возобновлений: [ 3] | Первая строка: 1673  | Даты: 29.02.2016
[ 473] ОВД: 1   | Дело №: 410101   | Возобновлений: [ 3] | Первая строка: 1691  | Даты: 29.02.2016
[ 474] ОВД: 1   | Дело №: 416501   | Возобновлений: [ 3] | Первая строка: 1715  | Даты: 05.04.2016
[ 475] ОВД: 1   | Дело №: 416801   | Возобновлений: [ 3] | Первая строка: 1718  | Даты: 08.04.2016
[ 476] ОВД: 1   | Дело №: 417001   | Возобновлений: [ 3] | Первая строка: 1721  | Даты: 05.04.2016
[ 477] ОВД: 1   | Дело №: 417701   | Возобновлений: [ 3] | Первая строка: 1725  | Даты: 01.03.2016
[ 478] ОВД: 1   | Дело №: 420901   | Возобновлений: [ 3] | Первая строка: 1750  | Даты: 14.04.2016, 12.03.2016
[ 479] ОВД: 1   | Дело №: 422701   | Возобновлений: [ 3] | Первая строка: 1775  | Даты: 08.04.2016
[ 480] ОВД: 1   | Дело №: 422801   | Возобновлений: [ 3] | Первая строка: 1778  | Даты: 12.03.2016
[ 481] ОВД: 1   | Дело №: 423001   | Возобновлений: [ 3] | Первая строка: 1783  | Даты: 18.03.2016
[ 482] ОВД: 1   | Дело №: 425001   | Возобновлений: [ 3] | Первая строка: 1798  | Даты: 27.03.2016, 26.02.2016
[ 483] ОВД: 1   | Дело №: 427001   | Возобновлений: [ 3] | Первая строка: 1804  | Даты: 13.05.2016
[ 484] ОВД: 1   | Дело №: 440601   | Возобновлений: [ 3] | Первая строка: 1890  | Даты: 19.03.2016, 28.07.2016
[ 485] ОВД: 1   | Дело №: 442501   | Возобновлений: [ 3] | Первая строка: 1895  | Даты: 22.03.2016
[ 486] ОВД: 1   | Дело №: 445701   | Возобновлений: [ 3] | Первая строка: 1917  | Даты: 28.03.2016, 25.03.2016
[ 487] ОВД: 1   | Дело №: 446201   | Возобновлений: [ 3] | Первая строка: 1922  | Даты: 30.03.2016
[ 488] ОВД: 1   | Дело №: 451901   | Возобновлений: [ 3] | Первая строка: 1945  | Даты: 13.04.2016, 13.05.2016
[ 489] ОВД: 1   | Дело №: 455501   | Возобновлений: [ 3] | Первая строка: 1962  | Даты: 21.04.2016, 15.04.2016
[ 490] ОВД: 1   | Дело №: 462601   | Возобновлений: [ 3] | Первая строка: 1995  | Даты: 27.07.2016, 12.04.2016
[ 491] ОВД: 1   | Дело №: 472101   | Возобновлений: [ 3] | Первая строка: 2021  | Даты: 22.04.2016, 21.04.2016
[ 492] ОВД: 1   | Дело №: 495001   | Возобновлений: [ 3] | Первая строка: 2098  | Даты: 19.05.2016
[ 493] ОВД: 1   | Дело №: 507401   | Возобновлений: [ 3] | Первая строка: 2113  | Даты: 30.05.2016, 23.06.2016
[ 494] ОВД: 1   | Дело №: 522801   | Возобновлений: [ 3] | Первая строка: 2127  | Даты: 14.07.2016
[ 495] ОВД: 1   | Дело №: 539601   | Возобновлений: [ 3] | Первая строка: 2141  | Даты: 25.05.2016
[ 496] ОВД: 2   | Дело №: 435002   | Возобновлений: [ 3] | Первая строка: 2153  | Даты: 21.06.2016, 24.06.2016
[ 497] ОВД: 2   | Дело №: 870302   | Возобновлений: [ 3] | Первая строка: 2307  | Даты: 08.05.2016, 22.07.2016
[ 498] ОВД: 2   | Дело №: 212302   | Возобновлений: [ 3] | Первая строка: 2563  | Даты: 15.07.2016, 08.05.2016
[ 499] ОВД: 2   | Дело №: 216302   | Возобновлений: [ 3] | Первая строка: 2575  | Даты: 08.05.2016, 15.07.2016
[ 500] ОВД: 2   | Дело №: 266002   | Возобновлений: [ 3] | Первая строка: 2609  | Даты: 16.05.2016, 31.03.2016, 11.02.2016
[ 501] ОВД: 2   | Дело №: 269202   | Возобновлений: [ 3] | Первая строка: 2619  | Даты: 11.03.2016, 13.01.2016
[ 502] ОВД: 2   | Дело №: 272702   | Возобновлений: [ 3] | Первая строка: 2627  | Даты: 18.02.2016
[ 503] ОВД: 2   | Дело №: 319802   | Возобновлений: [ 3] | Первая строка: 2792  | Даты: 16.02.2016
[ 504] ОВД: 2   | Дело №: 330402   | Возобновлений: [ 3] | Первая строка: 2844  | Даты: 22.03.2016
[ 505] ОВД: 2   | Дело №: 333402   | Возобновлений: [ 3] | Первая строка: 2868  | Даты: 26.02.2016, 15.07.2016
[ 506] ОВД: 2   | Дело №: 335502   | Возобновлений: [ 3] | Первая строка: 2879  | Даты: 14.03.2016, 15.07.2016
[ 507] ОВД: 2   | Дело №: 335702   | Возобновлений: [ 3] | Первая строка: 2883  | Даты: 16.05.2016, 22.03.2016
[ 508] ОВД: 2   | Дело №: 336602   | Возобновлений: [ 3] | Первая строка: 2895  | Даты: 16.05.2016, 22.03.2016
[ 509] ОВД: 2   | Дело №: 339102   | Возобновлений: [ 3] | Первая строка: 2933  | Даты: 28.07.2016, 02.03.2016
[ 510] ОВД: 2   | Дело №: 348102   | Возобновлений: [ 3] | Первая строка: 2993  | Даты: 04.05.2016
[ 511] ОВД: 2   | Дело №: 351002   | Возобновлений: [ 3] | Первая строка: 3018  | Даты: 30.05.2016, 28.06.2016
[ 512] ОВД: 2   | Дело №: 354302   | Возобновлений: [ 3] | Первая строка: 3043  | Даты: 02.04.2016
[ 513] ОВД: 2   | Дело №: 354402   | Возобновлений: [ 3] | Первая строка: 3046  | Даты: 15.03.2016
[ 514] ОВД: 2   | Дело №: 359502   | Возобновлений: [ 3] | Первая строка: 3068  | Даты: 13.06.2016, 31.03.2016
[ 515] ОВД: 2   | Дело №: 361102   | Возобновлений: [ 3] | Первая строка: 3081  | Даты: 04.05.2016, 28.07.2016
[ 516] ОВД: 2   | Дело №: 369102   | Возобновлений: [ 3] | Первая строка: 3122  | Даты: 19.04.2016
[ 517] ОВД: 2   | Дело №: 372102   | Возобновлений: [ 3] | Первая строка: 3136  | Даты: 30.04.2016, 31.03.2016
[ 518] ОВД: 2   | Дело №: 383502   | Возобновлений: [ 3] | Первая строка: 3211  | Даты: 30.04.2016, 19.04.2016
[ 519] ОВД: 2   | Дело №: 384502   | Возобновлений: [ 3] | Первая строка: 3219  | Даты: 12.05.2016, 28.07.2016
[ 520] ОВД: 2   | Дело №: 386902   | Возобновлений: [ 3] | Первая строка: 3229  | Даты: 17.05.2016, 28.07.2016
[ 521] ОВД: 2   | Дело №: 387302   | Возобновлений: [ 3] | Первая строка: 3232  | Даты: 07.05.2016
[ 522] ОВД: 2   | Дело №: 387602   | Возобновлений: [ 3] | Первая строка: 3236  | Даты: 18.05.2016, 28.07.2016
[ 523] ОВД: 2   | Дело №: 393102   | Возобновлений: [ 3] | Первая строка: 3267  | Даты: 06.06.2016, 08.06.2016
[ 524] ОВД: 2   | Дело №: 401602   | Возобновлений: [ 3] | Первая строка: 3310  | Даты: 30.05.2016
[ 525] ОВД: 2   | Дело №: 420202   | Возобновлений: [ 3] | Первая строка: 3386  | Даты: 13.06.2016
[ 526] ОВД: 2   | Дело №: 444502   | Возобновлений: [ 3] | Первая строка: 3487  | Даты: 08.07.2016
[ 527] ОВД: 2   | Дело №: 448702   | Возобновлений: [ 3] | Первая строка: 3494  | Даты: 15.07.2016
[ 528] ОВД: 3   | Дело №: 121203   | Возобновлений: [ 3] | Первая строка: 3506  | Даты: 19.03.2016
[ 529] ОВД: 3   | Дело №: 366703   | Возобновлений: [ 3] | Первая строка: 3512  | Даты: 15.02.2016
[ 530] ОВД: 3   | Дело №: 106890   | Возобновлений: [ 3] | Первая строка: 3520  | Даты: 24.03.2016
[ 531] ОВД: 3   | Дело №: 622203   | Возобновлений: [ 3] | Первая строка: 3523  | Даты: 24.03.2016
[ 532] ОВД: 3   | Дело №: 100403   | Возобновлений: [ 3] | Первая строка: 3541  | Даты: 15.02.2016, 26.01.2016
[ 533] ОВД: 3   | Дело №: 131403   | Возобновлений: [ 3] | Первая строка: 3545  | Даты: 27.01.2016
[ 534] ОВД: 3   | Дело №: 145803   | Возобновлений: [ 3] | Первая строка: 3553  | Даты: 18.03.2016
[ 535] ОВД: 3   | Дело №: 173803   | Возобновлений: [ 3] | Первая строка: 3601  | Даты: 18.05.2016
[ 536] ОВД: 3   | Дело №: 181303   | Возобновлений: [ 3] | Первая строка: 3608  | Даты: 08.06.2016, 20.05.2016
[ 537] ОВД: 3   | Дело №: 185003   | Возобновлений: [ 3] | Первая строка: 3611  | Даты: 23.05.2016, 02.03.2016
[ 538] ОВД: 3   | Дело №: 232103   | Возобновлений: [ 3] | Первая строка: 3655  | Даты: 26.01.2016, 04.02.2016
[ 539] ОВД: 3   | Дело №: 233803   | Возобновлений: [ 3] | Первая строка: 3672  | Даты: 04.02.2016, 21.01.2016
[ 540] ОВД: 3   | Дело №: 234403   | Возобновлений: [ 3] | Первая строка: 3675  | Даты: 05.04.2016
[ 541] ОВД: 3   | Дело №: 245603   | Возобновлений: [ 3] | Первая строка: 3688  | Даты: 09.02.2016, 26.01.2016
[ 542] ОВД: 3   | Дело №: 251303   | Возобновлений: [ 3] | Первая строка: 3710  | Даты: 11.03.2016, 24.03.2016, 25.01.2016
[ 543] ОВД: 3   | Дело №: 252503   | Возобновлений: [ 3] | Первая строка: 3721  | Даты: 01.06.2016, 20.04.2016, 14.04.2016
[ 544] ОВД: 3   | Дело №: 260903   | Возобновлений: [ 3] | Первая строка: 3734  | Даты: 26.03.2016
[ 545] ОВД: 3   | Дело №: 261403   | Возобновлений: [ 3] | Первая строка: 3739  | Даты: 19.02.2016
[ 546] ОВД: 3   | Дело №: 263403   | Возобновлений: [ 3] | Первая строка: 3749  | Даты: 10.03.2016, 05.02.2016
[ 547] ОВД: 3   | Дело №: 266703   | Возобновлений: [ 3] | Первая строка: 3756  | Даты: 27.04.2016, 15.02.2016, 18.02.2016
[ 548] ОВД: 3   | Дело №: 268603   | Возобновлений: [ 3] | Первая строка: 3759  | Даты: 18.02.2016, 27.04.2016
[ 549] ОВД: 3   | Дело №: 270103   | Возобновлений: [ 3] | Первая строка: 3762  | Даты: 17.02.2016, 22.03.2016
[ 550] ОВД: 3   | Дело №: 274303   | Возобновлений: [ 3] | Первая строка: 3771  | Даты: 25.04.2016, 11.05.2016, 11.03.2016
[ 551] ОВД: 3   | Дело №: 281503   | Возобновлений: [ 3] | Первая строка: 3822  | Даты: 13.05.2016, 08.04.2016
[ 552] ОВД: 3   | Дело №: 284603   | Возобновлений: [ 3] | Первая строка: 3847  | Даты: 08.06.2016, 09.07.2016, 16.05.2016
[ 553] ОВД: 3   | Дело №: 287403   | Возобновлений: [ 3] | Первая строка: 3858  | Даты: 23.05.2016, 04.04.2016
[ 554] ОВД: 3   | Дело №: 287903   | Возобновлений: [ 3] | Первая строка: 3861  | Даты: 04.04.2016, 17.05.2016
[ 555] ОВД: 3   | Дело №: 292603   | Возобновлений: [ 3] | Первая строка: 3878  | Даты: 13.05.2016, 18.04.2016
[ 556] ОВД: 3   | Дело №: 294503   | Возобновлений: [ 3] | Первая строка: 3884  | Даты: 13.04.2016
[ 557] ОВД: 3   | Дело №: 300603   | Возобновлений: [ 3] | Первая строка: 3902  | Даты: 22.04.2016, 09.06.2016
[ 558] ОВД: 3   | Дело №: 306203   | Возобновлений: [ 3] | Первая строка: 3934  | Даты: 08.06.2016, 05.05.2016
[ 559] ОВД: 3   | Дело №: 313503   | Возобновлений: [ 3] | Первая строка: 3978  | Даты: 18.06.2016, 18.05.2016, 10.05.2016
[ 560] ОВД: 3   | Дело №: 314903   | Возобновлений: [ 3] | Первая строка: 3981  | Даты: 26.05.2016, 10.07.2016
[ 561] ОВД: 3   | Дело №: 316203   | Возобновлений: [ 3] | Первая строка: 3986  | Даты: 18.05.2016, 18.06.2016, 10.05.2016
[ 562] ОВД: 3   | Дело №: 318203   | Возобновлений: [ 3] | Первая строка: 3993  | Даты: 30.05.2016, 31.05.2016
[ 563] ОВД: 3   | Дело №: 321703   | Возобновлений: [ 3] | Первая строка: 4002  | Даты: 05.06.2016
[ 564] ОВД: 3   | Дело №: 322003   | Возобновлений: [ 3] | Первая строка: 4005  | Даты: 28.06.2016
[ 565] ОВД: 3   | Дело №: 322903   | Возобновлений: [ 3] | Первая строка: 4012  | Даты: 14.06.2016, 16.06.2016
[ 566] ОВД: 3   | Дело №: 324003   | Возобновлений: [ 3] | Первая строка: 4018  | Даты: 23.05.2016
[ 567] ОВД: 3   | Дело №: 328903   | Возобновлений: [ 3] | Первая строка: 4040  | Даты: 22.06.2016
[ 568] ОВД: 3   | Дело №: 332803   | Возобновлений: [ 3] | Первая строка: 4070  | Даты: 28.06.2016
[ 569] ОВД: 3   | Дело №: 338503   | Возобновлений: [ 3] | Первая строка: 4107  | Даты: 21.06.2016, 10.06.2016
[ 570] ОВД: 3   | Дело №: 339303   | Возобновлений: [ 3] | Первая строка: 4118  | Даты: 22.06.2016, 10.06.2016
[ 571] ОВД: 4   | Дело №: 288304   | Возобновлений: [ 3] | Первая строка: 4484  | Даты: 07.04.2016, 25.04.2016
[ 572] ОВД: 4   | Дело №: 97290    | Возобновлений: [ 3] | Первая строка: 4593  | Даты: 25.03.2016
[ 573] ОВД: 4   | Дело №: 582404   | Возобновлений: [ 3] | Первая строка: 4805  | Даты: 28.06.2016
[ 574] ОВД: 4   | Дело №: 111350   | Возобновлений: [ 3] | Первая строка: 4823  | Даты: 27.07.2016
[ 575] ОВД: 4   | Дело №: 194704   | Возобновлений: [ 3] | Первая строка: 4854  | Даты: 16.05.2016
[ 576] ОВД: 4   | Дело №: 241104   | Возобновлений: [ 3] | Первая строка: 4914  | Даты: 15.03.2016, 19.01.2016
[ 577] ОВД: 4   | Дело №: 249904   | Возобновлений: [ 3] | Первая строка: 4933  | Даты: 23.05.2016, 27.06.2016, 20.03.2016
[ 578] ОВД: 4   | Дело №: 251704   | Возобновлений: [ 3] | Первая строка: 4941  | Даты: 04.05.2016
[ 579] ОВД: 4   | Дело №: 253204   | Возобновлений: [ 3] | Первая строка: 4948  | Даты: 23.05.2016, 06.07.2016, 20.03.2016
[ 580] ОВД: 4   | Дело №: 266504   | Возобновлений: [ 3] | Первая строка: 4992  | Даты: 11.04.2016, 19.05.2016, 02.02.2016
[ 581] ОВД: 4   | Дело №: 269004   | Возобновлений: [ 3] | Первая строка: 5003  | Даты: 27.01.2016, 29.02.2016
[ 582] ОВД: 4   | Дело №: 270404   | Возобновлений: [ 3] | Первая строка: 5011  | Даты: 31.03.2016
[ 583] ОВД: 4   | Дело №: 131450   | Возобновлений: [ 3] | Первая строка: 5018  | Даты: 14.04.2016
[ 584] ОВД: 4   | Дело №: 274404   | Возобновлений: [ 3] | Первая строка: 5028  | Даты: 23.06.2016, 14.06.2016
[ 585] ОВД: 4   | Дело №: 276604   | Возобновлений: [ 3] | Первая строка: 5037  | Даты: 27.04.2016
[ 586] ОВД: 4   | Дело №: 297104   | Возобновлений: [ 3] | Первая строка: 5088  | Даты: 06.07.2016, 23.05.2016
[ 587] ОВД: 4   | Дело №: 300004   | Возобновлений: [ 3] | Первая строка: 5099  | Даты: 29.07.2016, 27.06.2016
[ 588] ОВД: 4   | Дело №: 305304   | Возобновлений: [ 3] | Первая строка: 5114  | Даты: 07.06.2016, 23.05.2016
[ 589] ОВД: 4   | Дело №: 307904   | Возобновлений: [ 3] | Первая строка: 5125  | Даты: 23.06.2016, 14.06.2016
[ 590] ОВД: 4   | Дело №: 308904   | Возобновлений: [ 3] | Первая строка: 5129  | Даты: 07.06.2016, 01.06.2016
[ 591] ОВД: 5   | Дело №: 106605   | Возобновлений: [ 3] | Первая строка: 5250  | Даты: 24.06.2016, 14.06.2016
[ 592] ОВД: 5   | Дело №: 115805   | Возобновлений: [ 3] | Первая строка: 5264  | Даты: 12.02.2016, 29.02.2016
[ 593] ОВД: 5   | Дело №: 120705   | Возобновлений: [ 3] | Первая строка: 5271  | Даты: 05.07.2016
[ 594] ОВД: 5   | Дело №: 123605   | Возобновлений: [ 3] | Первая строка: 5288  | Даты: 30.06.2016
[ 595] ОВД: 7   | Дело №: 31171    | Возобновлений: [ 3] | Первая строка: 5325  | Даты: 15.02.2016
[ 596] ОВД: 7   | Дело №: 182207   | Возобновлений: [ 3] | Первая строка: 5353  | Даты: 04.05.2016, 06.06.2016, 28.04.2016
[ 597] ОВД: 7   | Дело №: 402907   | Возобновлений: [ 3] | Первая строка: 5363  | Даты: 27.06.2016
[ 598] ОВД: 7   | Дело №: 4707     | Возобновлений: [ 3] | Первая строка: 5381  | Даты: 29.02.2016, 27.01.2016
[ 599] ОВД: 7   | Дело №: 113907   | Возобновлений: [ 3] | Первая строка: 5390  | Даты: 27.06.2016, 30.03.2016
[ 600] ОВД: 7   | Дело №: 135107   | Возобновлений: [ 3] | Первая строка: 5395  | Даты: 25.02.2016, 12.02.2016
[ 601] ОВД: 7   | Дело №: 141107   | Возобновлений: [ 3] | Первая строка: 5398  | Даты: 25.02.2016, 11.02.2016
[ 602] ОВД: 7   | Дело №: 141407   | Возобновлений: [ 3] | Первая строка: 5401  | Даты: 11.02.2016, 25.02.2016
[ 603] ОВД: 7   | Дело №: 142807   | Возобновлений: [ 3] | Первая строка: 5404  | Даты: 16.03.2016, 09.06.2016, 03.02.2016
[ 604] ОВД: 7   | Дело №: 144707   | Возобновлений: [ 3] | Первая строка: 5407  | Даты: 09.03.2016, 09.02.2016, 10.03.2016
[ 605] ОВД: 7   | Дело №: 150107   | Возобновлений: [ 3] | Первая строка: 5415  | Даты: 22.01.2016, 09.06.2016, 21.03.2016
[ 606] ОВД: 7   | Дело №: 157507   | Возобновлений: [ 3] | Первая строка: 5443  | Даты: 02.02.2016, 28.01.2016
[ 607] ОВД: 7   | Дело №: 158207   | Возобновлений: [ 3] | Первая строка: 5446  | Даты: 12.02.2016, 25.02.2016
[ 608] ОВД: 7   | Дело №: 158707   | Возобновлений: [ 3] | Первая строка: 5449  | Даты: 12.02.2016
[ 609] ОВД: 7   | Дело №: 163207   | Возобновлений: [ 3] | Первая строка: 5479  | Даты: 15.03.2016, 14.03.2016
[ 610] ОВД: 7   | Дело №: 163607   | Возобновлений: [ 3] | Первая строка: 5482  | Даты: 28.03.2016, 21.03.2016
[ 611] ОВД: 7   | Дело №: 163807   | Возобновлений: [ 3] | Первая строка: 5485  | Даты: 21.03.2016
[ 612] ОВД: 7   | Дело №: 164907   | Возобновлений: [ 3] | Первая строка: 5488  | Даты: 21.03.2016
[ 613] ОВД: 7   | Дело №: 165307   | Возобновлений: [ 3] | Первая строка: 5491  | Даты: 28.03.2016, 17.05.2016, 21.03.2016
[ 614] ОВД: 7   | Дело №: 165507   | Возобновлений: [ 3] | Первая строка: 5494  | Даты: 23.03.2016, 22.03.2016
[ 615] ОВД: 7   | Дело №: 166207   | Возобновлений: [ 3] | Первая строка: 5497  | Даты: 29.03.2016, 28.03.2016
[ 616] ОВД: 7   | Дело №: 166407   | Возобновлений: [ 3] | Первая строка: 5500  | Даты: 29.03.2016, 28.03.2016
[ 617] ОВД: 7   | Дело №: 180107   | Возобновлений: [ 3] | Первая строка: 5527  | Даты: 27.06.2016
[ 618] ОВД: 7   | Дело №: 182607   | Возобновлений: [ 3] | Первая строка: 5532  | Даты: 28.07.2016, 11.07.2016
[ 619] ОВД: 8   | Дело №: 23451    | Возобновлений: [ 3] | Первая строка: 5540  | Даты: 18.03.2016
[ 620] ОВД: 8   | Дело №: 112908   | Возобновлений: [ 3] | Первая строка: 5565  | Даты: 01.06.2016, 25.07.2016
[ 621] ОВД: 8   | Дело №: 118408   | Возобновлений: [ 3] | Первая строка: 5580  | Даты: 11.04.2016
[ 622] ОВД: 8   | Дело №: 126808   | Возобновлений: [ 3] | Первая строка: 5588  | Даты: 07.04.2016
[ 623] ОВД: 9   | Дело №: 121309   | Возобновлений: [ 3] | Первая строка: 5617  | Даты: 30.03.2016, 15.02.2016
[ 624] ОВД: 9   | Дело №: 129809   | Возобновлений: [ 3] | Первая строка: 5629  | Даты: 26.05.2016
[ 625] ОВД: 10  | Дело №: 136810   | Возобновлений: [ 3] | Первая строка: 5712  | Даты: 30.03.2016, 28.03.2016
[ 626] ОВД: 10  | Дело №: 153610   | Возобновлений: [ 3] | Первая строка: 5721  | Даты: 30.03.2016, 01.06.2016
[ 627] ОВД: 10  | Дело №: 103310   | Возобновлений: [ 3] | Первая строка: 5821  | Даты: 08.06.2016, 01.06.2016
[ 628] ОВД: 10  | Дело №: 127910   | Возобновлений: [ 3] | Первая строка: 5826  | Даты: 09.06.2016
[ 629] ОВД: 10  | Дело №: 141210   | Возобновлений: [ 3] | Первая строка: 5840  | Даты: 13.01.2016, 20.01.2016
[ 630] ОВД: 10  | Дело №: 141610   | Возобновлений: [ 3] | Первая строка: 5847  | Даты: 04.02.2016, 21.01.2016
[ 631] ОВД: 10  | Дело №: 142010   | Возобновлений: [ 3] | Первая строка: 5850  | Даты: 24.02.2016, 19.02.2016
[ 632] ОВД: 10  | Дело №: 142410   | Возобновлений: [ 3] | Первая строка: 5855  | Даты: 24.02.2016
[ 633] ОВД: 10  | Дело №: 147810   | Возобновлений: [ 3] | Первая строка: 5873  | Даты: 26.03.2016, 21.03.2016
[ 634] ОВД: 10  | Дело №: 149510   | Возобновлений: [ 3] | Первая строка: 5882  | Даты: 30.03.2016
[ 635] ОВД: 10  | Дело №: 151210   | Возобновлений: [ 3] | Первая строка: 5885  | Даты: 15.04.2016
[ 636] ОВД: 10  | Дело №: 151410   | Возобновлений: [ 3] | Первая строка: 5888  | Даты: 25.04.2016, 18.04.2016
[ 637] ОВД: 10  | Дело №: 159510   | Возобновлений: [ 3] | Первая строка: 5914  | Даты: 02.06.2016
